State Imports by NAICS Commodities,,,,
Current date: 11/14/2018 6:42 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2011,"5,065,552,725"
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2012,"4,390,880,891"
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2013,"4,384,596,082"
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2014,"4,728,941,277"
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2015,"5,281,426,565"
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2016,"5,610,561,328"
New Jersey,339 Miscellaneous Manufactured Commodities,World Total,2017,"5,910,599,965"
New Jersey,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2008,"874,487"
New Jersey,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2009,"563,805"
New Jersey,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2010,"798,438"
New Jersey,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2011,"661,564"
New Jersey,910 Waste And Scrap,World Total,2008,"181,496,803"
New Jersey,910 Waste And Scrap,World Total,2009,"82,956,022"
New Jersey,910 Waste And Scrap,World Total,2010,"75,421,497"
New Jersey,910 Waste And Scrap,World Total,2011,"114,324,919"
New Jersey,910 Waste And Scrap,World Total,2012,"108,874,933"
New Jersey,910 Waste And Scrap,World Total,2013,"78,158,131"
New Jersey,910 Waste And Scrap,World Total,2014,"94,971,624"
New Jersey,910 Waste And Scrap,World Total,2015,"178,726,611"
New Jersey,910 Waste And Scrap,World Total,2016,"110,345,349"
New Jersey,910 Waste And Scrap,World Total,2017,"90,493,316"
New Jersey,920 Used Or Second-hand Merchandise,World Total,2008,"202,503,536"
New Jersey,920 Used Or Second-hand Merchandise,World Total,2009,"84,765,041"
New Jersey,920 Used Or Second-hand Merchandise,World Total,2010,"80,426,532"
New Jersey,920 Used Or Second-hand Merchandise,World Total,2011,"96,460,695"
New Jersey,930 Used Or Second-hand Merchandise,World Total,2012,"144,034,097"
New Jersey,930 Used Or Second-hand Merchandise,World Total,2013,"103,380,482"
New Jersey,930 Used Or Second-hand Merchandise,World Total,2014,"142,497,138"
New Jersey,930 Used Or Second-hand Merchandise,World Total,2015,"133,836,569"
New Jersey,930 Used Or Second-hand Merchandise,World Total,2016,"124,721,281"
New Jersey,930 Used Or Second-hand Merchandise,World Total,2017,"116,865,580"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2008,"846,131,689"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2009,"1,024,026,465"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2010,"1,158,206,306"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2011,"1,107,362,708"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2012,"1,175,065,916"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2013,"1,334,612,904"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2014,"1,767,090,048"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2015,"1,890,593,345"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2016,"1,710,561,032"
New Jersey,980 Goods Returned (exports For Canada Only),World Total,2017,"1,695,711,568"
New Jersey,990 Other Special Classification Provisions,World Total,2008,"58,476,851"
New Jersey,990 Other Special Classification Provisions,World Total,2009,"72,094,374"
New Jersey,990 Other Special Classification Provisions,World Total,2010,"92,141,367"
New Jersey,990 Other Special Classification Provisions,World Total,2011,"132,727,133"
New Jersey,990 Other Special Classification Provisions,World Total,2012,"6,775,155"
New Jersey,990 Other Special Classification Provisions,World Total,2013,"9,389,208"
New Jersey,990 Other Special Classification Provisions,World Total,2014,"7,510,367"
New Jersey,990 Other Special Classification Provisions,World Total,2015,"7,124,608"
New Jersey,990 Other Special Classification Provisions,World Total,2016,"18,207,867"
New Jersey,990 Other Special Classification Provisions,World Total,2017,"20,118,016"
New Mexico,111 Agricultural Products,World Total,2008,"45,003,478"
New Mexico,111 Agricultural Products,World Total,2009,"55,024,963"
New Mexico,111 Agricultural Products,World Total,2010,"52,691,928"
New Mexico,111 Agricultural Products,World Total,2011,"56,550,222"
New Mexico,111 Agricultural Products,World Total,2012,"74,542,680"
New Mexico,111 Agricultural Products,World Total,2013,"85,646,964"
New Mexico,111 Agricultural Products,World Total,2014,"110,492,709"
New Mexico,111 Agricultural Products,World Total,2015,"74,194,453"
New Mexico,111 Agricultural Products,World Total,2016,"94,808,062"
New Mexico,111 Agricultural Products,World Total,2017,"76,430,533"
New Mexico,112 Livestock & Livestock Products,World Total,2008,"31,801,335"
New Mexico,112 Livestock & Livestock Products,World Total,2009,"34,919,584"
New Mexico,112 Livestock & Livestock Products,World Total,2010,"67,851,381"
New Mexico,112 Livestock & Livestock Products,World Total,2011,"75,936,776"
New Mexico,112 Livestock & Livestock Products,World Total,2012,"92,290,286"
New Mexico,112 Livestock & Livestock Products,World Total,2013,"47,202,493"
New Mexico,112 Livestock & Livestock Products,World Total,2014,"41,724,023"
New Mexico,112 Livestock & Livestock Products,World Total,2015,"45,385,138"
New Mexico,112 Livestock & Livestock Products,World Total,2016,"37,742,448"
New Mexico,112 Livestock & Livestock Products,World Total,2017,"68,677,604"
New Mexico,"113 Forestry Products, Nesoi",World Total,2008,"90,792"
New Mexico,"113 Forestry Products, Nesoi",World Total,2009,"97,942"
New Mexico,"113 Forestry Products, Nesoi",World Total,2010,"72,374"
New Mexico,"113 Forestry Products, Nesoi",World Total,2011,"66,959"
New Mexico,"113 Forestry Products, Nesoi",World Total,2012,"56,277"
New Mexico,"113 Forestry Products, Nesoi",World Total,2013,"139,583"
New Mexico,"113 Forestry Products, Nesoi",World Total,2014,"1,626,550"
New Mexico,"113 Forestry Products, Nesoi",World Total,2015,"875,819"
New Mexico,"113 Forestry Products, Nesoi",World Total,2016,"253,349"
New Mexico,"113 Forestry Products, Nesoi",World Total,2017,"342,396"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2008,"12,010,785"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2009,"3,434,551"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2010,"163,275"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2011,"320,337"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2012,"190,720"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2013,"789,855"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2014,"891,484"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2015,"264,849"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2016,"633,576"
New Mexico,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2017,"517,224"
New Mexico,211 Oil & Gas,World Total,2008,"2,114,166"
New Mexico,211 Oil & Gas,World Total,2009,"225,892"
New Mexico,211 Oil & Gas,World Total,2010,"300,070"
New Mexico,211 Oil & Gas,World Total,2011,"113,279"
New Mexico,211 Oil & Gas,World Total,2012,"1,281,368"
New Mexico,211 Oil & Gas,World Total,2013,"1,290,276"
New Mexico,211 Oil & Gas,World Total,2014,"1,357,053"
New Mexico,211 Oil & Gas,World Total,2015,"1,349,331"
New Mexico,211 Oil & Gas,World Total,2016,"3,026,153"
New Mexico,211 Oil & Gas,World Total,2017,"2,187,296"
New Mexico,212 Minerals & Ores,World Total,2008,"955,771"
New Mexico,212 Minerals & Ores,World Total,2009,"717,332"
New Mexico,212 Minerals & Ores,World Total,2010,"759,629"
New Mexico,212 Minerals & Ores,World Total,2011,"811,464"
New Mexico,212 Minerals & Ores,World Total,2012,"1,004,087"
New Mexico,212 Minerals & Ores,World Total,2013,"1,195,085"
New Mexico,212 Minerals & Ores,World Total,2014,"1,325,457"
New Mexico,212 Minerals & Ores,World Total,2015,"1,740,271"
New Mexico,212 Minerals & Ores,World Total,2016,"1,524,978"
New Mexico,212 Minerals & Ores,World Total,2017,"1,340,586"
New Mexico,311 Food & Kindred Products,World Total,2008,"19,143,956"
New Mexico,311 Food & Kindred Products,World Total,2009,"14,138,117"
New Mexico,311 Food & Kindred Products,World Total,2010,"14,604,144"
New Mexico,311 Food & Kindred Products,World Total,2011,"20,896,784"
New Mexico,311 Food & Kindred Products,World Total,2012,"27,442,036"
New Mexico,311 Food & Kindred Products,World Total,2013,"32,263,340"
New Mexico,311 Food & Kindred Products,World Total,2014,"29,521,157"
New Mexico,311 Food & Kindred Products,World Total,2015,"37,577,226"
New Mexico,311 Food & Kindred Products,World Total,2016,"47,964,761"
New Mexico,311 Food & Kindred Products,World Total,2017,"47,839,845"
New Mexico,312 Beverages & Tobacco Products,World Total,2008,"19,000,950"
New Mexico,312 Beverages & Tobacco Products,World Total,2009,"16,138,773"
New Mexico,312 Beverages & Tobacco Products,World Total,2010,"18,113,069"
New Mexico,312 Beverages & Tobacco Products,World Total,2011,"18,250,723"
New Mexico,312 Beverages & Tobacco Products,World Total,2012,"16,049,090"
New Mexico,312 Beverages & Tobacco Products,World Total,2013,"18,973,096"
New Mexico,312 Beverages & Tobacco Products,World Total,2014,"16,516,320"
New Mexico,312 Beverages & Tobacco Products,World Total,2015,"14,821,723"
New Mexico,312 Beverages & Tobacco Products,World Total,2016,"16,280,440"
New Mexico,312 Beverages & Tobacco Products,World Total,2017,"13,536,135"
New Mexico,313 Textiles & Fabrics,World Total,2008,"6,381,482"
New Mexico,313 Textiles & Fabrics,World Total,2009,"11,962,375"
New Mexico,313 Textiles & Fabrics,World Total,2010,"19,489,613"
New Mexico,313 Textiles & Fabrics,World Total,2011,"11,866,389"
New Mexico,313 Textiles & Fabrics,World Total,2012,"20,506,301"
New Mexico,313 Textiles & Fabrics,World Total,2013,"29,066,599"
New Mexico,313 Textiles & Fabrics,World Total,2014,"35,803,291"
New Mexico,313 Textiles & Fabrics,World Total,2015,"46,511,340"
New Mexico,313 Textiles & Fabrics,World Total,2016,"43,880,316"
New Mexico,313 Textiles & Fabrics,World Total,2017,"41,091,274"
New Mexico,314 Textile Mill Products,World Total,2008,"18,956,838"
New Mexico,314 Textile Mill Products,World Total,2009,"8,410,113"
New Mexico,314 Textile Mill Products,World Total,2010,"6,741,451"
New Mexico,314 Textile Mill Products,World Total,2011,"17,676,956"
New Mexico,314 Textile Mill Products,World Total,2012,"24,889,540"
New Mexico,314 Textile Mill Products,World Total,2013,"25,660,774"
New Mexico,314 Textile Mill Products,World Total,2014,"10,143,940"
New Mexico,314 Textile Mill Products,World Total,2015,"9,354,964"
New Mexico,314 Textile Mill Products,World Total,2016,"21,001,038"
New Mexico,314 Textile Mill Products,World Total,2017,"19,014,601"
New Mexico,315 Apparel & Accessories,World Total,2008,"5,735,636"
New Mexico,315 Apparel & Accessories,World Total,2009,"5,722,069"
New Mexico,315 Apparel & Accessories,World Total,2010,"4,197,541"
New Mexico,315 Apparel & Accessories,World Total,2011,"4,278,661"
New Mexico,315 Apparel & Accessories,World Total,2012,"3,379,136"
New Mexico,315 Apparel & Accessories,World Total,2013,"3,579,111"
New Mexico,315 Apparel & Accessories,World Total,2014,"3,727,855"
New Mexico,315 Apparel & Accessories,World Total,2015,"3,373,603"
New Mexico,315 Apparel & Accessories,World Total,2016,"2,964,049"
New Mexico,315 Apparel & Accessories,World Total,2017,"4,062,615"
New Mexico,316 Leather & Allied Products,World Total,2008,"3,970,429"
New Mexico,316 Leather & Allied Products,World Total,2009,"4,066,933"
New Mexico,316 Leather & Allied Products,World Total,2010,"5,135,399"
New Mexico,316 Leather & Allied Products,World Total,2011,"5,215,378"
New Mexico,316 Leather & Allied Products,World Total,2012,"5,465,796"
New Mexico,316 Leather & Allied Products,World Total,2013,"4,819,622"
New Mexico,316 Leather & Allied Products,World Total,2014,"5,365,413"
New Mexico,316 Leather & Allied Products,World Total,2015,"5,398,283"
New Mexico,316 Leather & Allied Products,World Total,2016,"5,608,086"
New Mexico,316 Leather & Allied Products,World Total,2017,"5,957,336"
New Mexico,321 Wood Products,World Total,2008,"18,330,969"
New Mexico,321 Wood Products,World Total,2009,"13,599,810"
New Mexico,321 Wood Products,World Total,2010,"14,300,244"
New Mexico,321 Wood Products,World Total,2011,"15,572,447"
New Mexico,321 Wood Products,World Total,2012,"14,657,430"
New Mexico,321 Wood Products,World Total,2013,"17,364,233"
New Mexico,321 Wood Products,World Total,2014,"17,270,927"
New Mexico,321 Wood Products,World Total,2015,"17,553,474"
New Mexico,321 Wood Products,World Total,2016,"16,477,771"
New Mexico,321 Wood Products,World Total,2017,"17,463,571"
New Mexico,322 Paper,World Total,2008,"10,030,548"
New Mexico,322 Paper,World Total,2009,"5,149,540"
New Mexico,322 Paper,World Total,2010,"4,785,097"
New Mexico,322 Paper,World Total,2011,"7,596,345"
New Mexico,322 Paper,World Total,2012,"5,255,835"
New Mexico,322 Paper,World Total,2013,"7,935,885"
New Mexico,322 Paper,World Total,2014,"12,343,184"
New Mexico,322 Paper,World Total,2015,"16,277,411"
New Mexico,322 Paper,World Total,2016,"18,887,442"
New Mexico,322 Paper,World Total,2017,"12,657,324"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"2,949,391"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"2,576,166"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"1,478,171"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"1,657,339"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"2,463,412"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"1,699,861"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"1,559,605"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"2,094,993"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"2,353,918"
New Mexico,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"2,118,536"
New Mexico,324 Petroleum & Coal Products,World Total,2008,"524,361"
New Mexico,324 Petroleum & Coal Products,World Total,2009,"960,299"
New Mexico,324 Petroleum & Coal Products,World Total,2010,"561,766"
New Mexico,324 Petroleum & Coal Products,World Total,2011,"2,121,696"
New Mexico,324 Petroleum & Coal Products,World Total,2012,"3,087,390"
New Mexico,324 Petroleum & Coal Products,World Total,2013,"2,893,909"
New Mexico,324 Petroleum & Coal Products,World Total,2014,"1,251,872"
New Mexico,324 Petroleum & Coal Products,World Total,2015,"993,661"
New Mexico,324 Petroleum & Coal Products,World Total,2016,"873,807"
New Mexico,324 Petroleum & Coal Products,World Total,2017,"417,558"
New Mexico,325 Chemicals,World Total,2008,"27,041,851"
New Mexico,325 Chemicals,World Total,2009,"34,718,598"
New Mexico,325 Chemicals,World Total,2010,"57,404,174"
New Mexico,325 Chemicals,World Total,2011,"203,641,532"
New Mexico,325 Chemicals,World Total,2012,"57,349,922"
New Mexico,325 Chemicals,World Total,2013,"56,005,518"
New Mexico,325 Chemicals,World Total,2014,"62,490,989"
New Mexico,325 Chemicals,World Total,2015,"37,399,772"
New Mexico,325 Chemicals,World Total,2016,"85,621,286"
New Mexico,325 Chemicals,World Total,2017,"141,406,136"
New Mexico,326 Plastics & Rubber Products,World Total,2008,"34,470,492"
